Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1620584526,30,,Aggregated,22.500000,0.000000,950,1300,1500,1700,2200,2600,3600,4300,6100,6100,6100,751,0,950.0,1073.8642454921167,38.58214593492448,6051.693841814995,8467.0
1620584527,30,,Aggregated,22.800000,0.000000,950,1300,1500,1700,2200,2500,3600,4300,6100,6100,6100,769,0,950.0,1075.5510247885934,38.58214593492448,6051.693841814995,8467.0
1620584528,30,,Aggregated,22.500000,0.000000,960,1300,1500,1700,2100,2500,3600,4300,6100,6100,6100,779,0,960.0,1075.92761151813,38.58214593492448,6051.693841814995,8467.0
1620584529,30,,Aggregated,21.800000,0.000000,970,1400,1600,1800,2200,2600,3500,4100,6100,6100,6100,801,0,970.0,1098.5565394126506,38.58214593492448,6051.693841814995,8467.0
1620584530,30,,Aggregated,22.100000,0.000000,990,1400,1600,1800,2200,2600,3500,4100,6100,6100,6100,817,0,990.0,1111.3481293224377,38.58214593492448,6051.693841814995,8467.0
1620584531,30,,Aggregated,22.000000,0.000000,1000,1400,1600,1800,2200,2600,3500,4100,6100,6100,6100,843,0,1000.0,1119.9105699949325,38.58214593492448,6051.693841814995,8467.0
1620584532,30,,Aggregated,21.400000,0.000000,1000,1400,1600,1800,2200,2600,3500,4100,6100,6100,6100,848,0,1000.0,1120.5239409313401,38.58214593492448,6051.693841814995,8467.0
1620584533,30,,Aggregated,20.400000,0.000000,1000,1400,1600,1800,2300,2600,3400,4100,6100,6100,6100,861,0,1000.0,1128.1967274328147,38.58214593492448,6051.693841814995,8467.0
1620584534,30,,Aggregated,20.500000,0.000000,1000,1400,1600,1800,2300,2800,3500,4100,6100,6100,6100,898,0,1000.0,1134.7464499479152,38.58214593492448,6051.693841814995,8467.0
1620584535,30,,Aggregated,18.700000,0.000000,990,1400,1600,1800,2300,2800,3400,4100,6100,6100,6100,923,0,990.0,1127.717626079027,38.58214593492448,6051.693841814995,8467.0
1620584536,30,,Aggregated,17.900000,0.000000,980,1400,1600,1800,2300,2800,3400,4100,6100,6100,6100,947,0,980.0,1112.0417913743574,38.58214593492448,6051.693841814995,8467.0
1620584537,30,,Aggregated,19.700000,0.000000,960,1400,1600,1800,2300,2800,3400,4100,6100,6100,6100,972,0,960.0,1102.926675814976,38.58214593492448,6051.693841814995,8467.0
1620584538,30,,Aggregated,20.500000,0.000000,950,1400,1600,1800,2300,2800,3400,4100,6100,6100,6100,991,0,950.0,1096.3020613910414,38.58214593492448,6051.693841814995,8467.0
1620584539,30,,Aggregated,19.600000,0.000000,960,1400,1600,1800,2300,2800,3400,3800,5200,6100,6100,1012,0,960.0,1097.3086265047364,38.58214593492448,6051.693841814995,8467.0
1620584540,30,,Aggregated,20.200000,0.000000,970,1400,1600,1800,2300,2800,3400,3800,5200,6100,6100,1032,0,970.0,1104.8824130568757,38.58214593492448,6051.693841814995,8467.0
